Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,6,1,1,828,7,7,6,6.0,3,9.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,6,0,0,306,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,1,0,0,24,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,6,0,0,47,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,6,0,0,155,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,6,0,0,80,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,3,0,0,240,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,6,0,0,119,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,6,0,0,71,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,6,0,0,70,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,3,0,0,133,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,3,0,0,397,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,6,3,2,961,97,74,48,16.0,4,6.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,6,0,0,461,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,6,1,0,168,2,1,0,0.0,4,12.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,6,0,0,147,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,6,0,0,68,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,6,1,1,171,4,3,2,2.0,3,4.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,6,0,0,325,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,6,0,0,112,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,6,1,0,147,83,72,53,53.0,2,12.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,6,0,0,94,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,6,0,0,71,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,6,0,0,209,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,6,1,1,358,80,80,73,73.0,3,13.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,6,2,2,767,28,26,22,11.0,3,4.5,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,4,0,0,24,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,4,0,0,79,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,6,2,0,450,197,190,170,85.0,3,11.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,6,0,0,150,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,3,1,0,80,2,1,0,0.0,2,10.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,6,1,0,446,17,1,12,12.0,3,12.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,3,1,0,81,2,1,0,0.0,2,10.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,6,0,0,211,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,6,1,0,183,21,21,19,19.0,3,12.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,6,0,0,223,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,3,1,1,105,10,10,8,8.0,1,4.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,3,2,0,655,135,131,114,57.0,3,11.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,3,2,2,576,67,66,60,30.0,3,6.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,3,0,0,62,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,3,0,0,63,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,3,0,0,85,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,3,1,0,336,39,38,33,33.0,2,10.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,3,0,0,180,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,0,1,0,33,38,38,33,33.0,1,10.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,3,0,0,71,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,3,0,0,24,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,3,0,0,74,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,3,0,0,30,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,3,0,0,29,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,3,0,0,98,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,3,1,0,181,21,21,20,20.0,2,10.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,3,0,0,62,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,3,0,0,121,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,0,1,0,21,22,22,21,21.0,1,10.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,3,0,0,137,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,1,0,0,325,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,4,0,0,219,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,6,1,1,254,35,21,6,6.0,4,13.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,6,0,0,155,0,0,0,0,3,0,true
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,6,0,0,574,0,0,0,0,4,0,true
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,4,0,0,72,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,4,0,0,44,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,6,1,0,129,16,16,15,15.0,4,12.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3,0,0,3763,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,5,1,1,515,26,16,6,6.0,4,2.0,true
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,6,4,4,719,155,110,61,15.25,4,4.75,true
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,6,0,0,82,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,3,5,5,508,196,123,45,9.0,1,6.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,3,2,2,328,35,34,29,14.5,2,8.5,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,3,2,2,252,9,8,5,2.5,2,5.5,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,3,1,0,127,2,1,0,0.0,2,12.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,3,0,0,50,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,3,1,1,66,4,4,3,3.0,2,9.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,3,1,1,384,49,48,44,44.0,1,9.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,6,0,0,164,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,6,0,0,137,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,6,0,0,83,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,3,0,0,42,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,3,0,0,150,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,3,0,0,65,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,4,0,0,615,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,4,0,0,82,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,6,0,0,232,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,6,0,0,47,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,6,1,1,69,25,25,24,24.0,4,13.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,6,0,0,120,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,3,0,0,144,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,6,0,0,32,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,3,0,0,120,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,3,0,0,40,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,6,0,0,115,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,3,0,0,39,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,6,0,0,238,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,3,0,0,57,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,3,0,0,38,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,3,0,0,84,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,6,0,0,64,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,6,0,0,39,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,6,0,0,44,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,6,0,0,83,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,6,0,0,360,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,6,0,0,116,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,6,0,0,117,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,6,0,0,165,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,6,0,0,41,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,6,0,0,133,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,6,0,0,149,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,6,0,0,51,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,6,0,0,162,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,6,0,0,64,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,4,0,0,31,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,6,0,0,32,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,3,0,0,31,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,3,0,0,30,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,6,0,0,33,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,6,0,0,34,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,3,0,0,140,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,3,0,0,77,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,6,0,0,100,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,6,0,0,81,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,6,0,0,65,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,6,0,0,167,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,6,0,0,78,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,3,0,0,169,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,3,0,0,60,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,3,0,0,48,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,3,0,0,144,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,6,0,0,103,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,6,0,0,133,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,6,0,0,386,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,3,0,0,194,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,3,0,0,40,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,3,0,0,37,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,3,0,0,566,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,3,0,0,344,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,3,0,0,357,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,3,0,0,60,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,3,0,0,80,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,3,0,0,253,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,3,0,0,335,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,3,0,0,41,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,3,0,0,99,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,3,0,0,99,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,3,0,0,286,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,3,0,0,117,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,3,0,0,43,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,3,0,0,325,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,3,0,0,249,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,3,0,0,43,0,0,0,0,1,0,false
