Version, Version Name, Path, LOCs, LOCs Touched, Churn, Age, Number of Revisions, Authors Number, Bugfix
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,96,96,96,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,84,84,84,1,1,1,1
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,267,267,267,1,3,1,0
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,575,575,575,1,3,1,0
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,43,43,43,1,1,1,0
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java,85,85,85,1,2,1,0
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,59,59,59,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,180,180,180,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,71,71,71,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,24,24,24,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,74,74,74,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,30,30,30,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,29,29,29,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,98,98,98,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,161,161,161,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,62,62,62,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,137,137,137,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java,67,67,67,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java,87,87,87,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java,307,307,307,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,63,63,63,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,83,83,83,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,303,303,303,1,1,1,0
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,332,332,332,1,3,1,0
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,352,352,352,1,2,1,0
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,92,92,92,1,2,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,42,42,42,1,2,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,616,616,616,1,2,2,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,121,121,121,1,1,1,0
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,771,771,771,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,46,46,46,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,99,99,99,1,1,1,0
3,refs/tags/release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,120,120,120,1,1,1,0
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,30,30,30,1,1,1,1
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,24,24,24,1,1,1,0
4,refs/tags/release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1131,2261,1,4,1,3,1
4,refs/tags/release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,331,657,5,4,1,3,1
4,refs/tags/release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,638,1275,3,4,2,2,1
4,refs/tags/release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,433,866,0,4,1,2,1
4,refs/tags/release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,855,1862,152,3,1,3,1
4,refs/tags/release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,157,343,29,3,1,2,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,783,1544,22,4,1,3,1
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,726,1434,18,4,1,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1128,2319,65,5,6,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,535,1043,27,4,3,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,336,667,5,5,1,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,136,261,11,3,1,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,313,604,22,4,1,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,641,1226,56,4,2,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,306,573,39,4,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,888,1751,25,4,4,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,430,835,25,4,4,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,147,281,13,4,2,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,162,319,5,4,2,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,311,619,3,4,3,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,248,495,1,4,1,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,564,1125,3,4,4,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,498,990,6,4,4,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,644,1271,17,4,3,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,82,204,40,3,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,232,463,1,4,1,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,45,87,3,3,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,735,1468,2,4,3,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,94,188,0,4,1,2,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,745,1495,107,5,2,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,281,561,1,4,2,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,150,291,9,4,3,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,458,939,25,5,4,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,164,335,7,4,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,225,422,136,3,1,2,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,72,148,4,3,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,44,92,4,2,1,1,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,132,264,0,3,1,1,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,509,975,69,3,4,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,862,1717,7,4,5,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,157,314,0,4,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,534,1084,18,3,2,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,611,1227,5,2,1,3,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,358,715,1,2,2,3,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,240,483,3,2,1,1,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,278,549,7,2,3,1,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,220,428,12,2,3,1,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,250,500,0,2,2,2,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,244,487,1,2,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,243,461,25,2,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,85,168,2,2,1,1,1
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,357,709,5,2,1,1,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,540,1156,76,2,2,2,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,96,195,3,2,1,2,1
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,325,325,325,1,1,1,0
5,refs/tags/release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,24,24,24,1,1,1,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,913,1849,25,5,3,3,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,168,336,0,4,1,3,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,169,331,7,5,1,3,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,254,502,6,5,1,3,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,129,243,15,3,1,3,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,509,1017,11,5,1,3,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,658,1314,14,5,4,3,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,69,114,24,4,1,3,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,822,1673,87,5,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,147,241,53,5,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,358,643,73,4,1,2,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,767,1556,22,6,2,3,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,280,561,1,5,2,3,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,446,904,12,6,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,183,347,19,5,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,247,485,9,2,1,1,0
6,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,399,794,10,3,1,3,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,827,1728,216,3,1,3,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,67,127,7,2,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,67,127,7,2,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,54,108,0,2,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,90,148,32,2,1,1,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,517,1165,163,3,2,3,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,338,738,62,3,1,1,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,128,258,2,2,1,2,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,453,775,233,3,5,1,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,297,641,47,3,2,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,247,495,15,3,2,2,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,181,342,20,2,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,336,639,33,2,1,2,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,541,1081,1,3,2,2,1
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,33,33,33,1,1,1,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,21,21,21,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,122,243,1,2,2,2,0
7,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,321,641,1,4,1,2,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,119,235,3,4,1,3,1
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,123,240,6,4,1,2,1
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,387,773,1,4,1,2,1
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,85,170,0,3,2,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,72,143,1,3,1,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,87,174,0,2,1,2,1
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,531,1053,9,4,4,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,813,1574,52,5,4,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,462,924,0,4,2,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,135,270,0,4,1,3,1
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1101,2201,1,4,1,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,416,831,1,4,1,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,726,1434,18,5,2,3,1
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,158,311,5,4,1,2,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,75,147,3,2,1,2,1
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,706,1406,6,4,1,2,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,227,401,53,4,2,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,80,153,7,3,2,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,49,97,1,3,1,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,302,602,2,4,3,3,0
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,99,198,0,3,1,2,1
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1135,2265,5,6,27,3,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,134,265,3,4,1,4,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,182,352,12,2,4,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,535,1070,0,5,8,3,1
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,327,653,1,6,6,3,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,193,350,36,3,1,3,0
